date,open,high,low,close,volume,percentSP500,percentNASDAQ,percentVIX,percentTNX,percentFTSE,target
11/22/2010,1198.07,1198.94,1184.58,1197.84,3689499904,-0.16,0.15,1.83,-2.43,-0.91,-1
11/23/2010,1192.51,1192.51,1176.91,1180.73,4133070080,-1.43,0.55,12.3,-1.78,-1.75,1
11/24/2010,1183.7,1198.62,1183.7,1198.35,3384250112,1.49,-1.46,-5.19,5.43,1.36,-1
11/26/2010,1194.16,1194.16,1186.93,1189.4,1613820032,-0.75,1.93,13.6,-1.72,-0.53,-1
11/29/2010,1189.08,1190.34,1173.64,1187.76,3673449984,-0.14,-0.34,-3.11,-1.4,-2.08,-1
11/30/2010,1182.96,1187.4,1174.14,1180.55,4284699904,-0.61,-0.37,9.34,-0.71,-0.41,1
12/1/2010,1186.6,1207.61,1186.6,1206.07,4548109824,2.16,-1.07,-9.26,5.71,2.07,1
12/2/2010,1206.81,1221.89,1206.81,1221.53,4970800128,1.28,2.05,-9.22,1.35,2.22,1
12/3/2010,1219.93,1225.57,1216.82,1224.71,3735780096,0.26,1.17,-7.12,0.67,-0.39,-1
12/6/2010,1223.87,1225.8,1220.67,1223.12,3527369984,-0.13,0.47,0.06,-2.65,0.44,-1
12/7/2010,1227.25,1235.05,1223.25,1223.75,6970630144,0.05,0.13,-0.17,7.48,0.66,1
12/8/2010,1225.02,1228.93,1219.5,1228.28,4607589888,0.37,0.14,-1.39,2.53,-0.24,1
12/9/2010,1230.14,1234.71,1226.85,1233,4522509824,0.38,0.41,-2.76,-0.62,0.23,1
12/10/2010,1233.85,1240.4,1232.58,1240.4,4547310080,0.6,0.29,2.09,2.48,0.09,-1
12/13/2010,1242.52,1246.73,1240.34,1240.46,4361240064,0,0.8,-0.34,-0.61,0.82,-1
12/14/2010,1241.84,1246.59,1238.17,1241.59,4132349952,0.09,-0.48,0.34,5.18,0.52,-1
12/15/2010,1241.58,1244.25,1234.01,1235.23,4407340032,-0.51,0.11,1.87,2.03,-0.15,1
12/16/2010,1236.34,1243.75,1232.85,1242.87,4736820224,0.62,-0.4,-3.07,-1.14,-0.02,1
12/17/2010,1243.63,1245.81,1239.87,1243.91,4632470016,0.08,0.77,-7.36,-4.31,-0.16,1
12/20/2010,1245.76,1250.2,1241.51,1247.08,3548140032,0.25,0.21,1.86,0.6,0.34,1
12/21/2010,1249.43,1255.82,1249.43,1254.6,3479670016,0.6,0.25,0.49,-0.6,1.02,1
12/22/2010,1254.94,1259.39,1254.94,1258.84,1285590016,0.34,0.68,-6.31,0.6,0.53,-1
12/23/2010,1257.53,1258.59,1254.05,1256.77,2515020032,-0.16,0.15,6.6,1.19,0.21,1
12/27/2010,1254.66,1258.43,1251.48,1257.54,1992470016,0.06,-0.22,7.29,-1.18,0,-1
12/28/2010,1259.1,1259.9,1256.22,1258.51,2478449920,0.08,0.06,-0.85,3.88,0,1
12/29/2010,1258.78,1262.6,1258.78,1259.78,2214380032,0.1,-0.16,-1.37,-4.02,-0.21,-1
12/30/2010,1259.44,1261.09,1256.32,1257.88,1970720000,-0.15,0.15,1.39,0.9,-0.42,1
12/31/2010,1256.76,1259.34,1254.19,1257.64,1799769984,-0.02,-0.15,1.31,-1.78,-1.19,1
1/3/2011,1257.62,1276.17,1257.62,1271.87,4286670080,1.13,-0.38,-0.79,0.91,0,-1
1/4/2011,1272.95,1274.12,1262.66,1270.2,4796420096,-0.13,1.46,-1.31,0.3,1.93,1
1/5/2011,1268.78,1277.63,1265.36,1276.56,4764919808,0.5,-0.38,-2.07,3.88,0.5,-1
1/6/2011,1276.29,1278.17,1270.43,1273.85,4844100096,-0.21,0.78,2.23,-1.72,-0.4,-1
1/7/2011,1274.41,1276.83,1261.7,1271.5,4963109888,-0.18,0.28,-1.49,-2.63,-0.58,-1
1/10/2011,1270.84,1271.52,1262.18,1269.75,4036450048,-0.14,-0.25,2.33,-0.9,-0.47,1
1/11/2011,1272.58,1277.25,1269.62,1274.48,4050749952,0.37,0.17,-3.71,1.21,0.97,1
1/12/2011,1275.65,1286.87,1275.65,1285.96,4226939904,0.9,0.33,-3.85,0.6,0.61,-1
1/13/2011,1285.78,1286.7,1280.47,1283.76,4310839808,-0.17,0.75,0.92,-1.79,-0.44,1
1/14/2011,1282.9,1293.24,1281.24,1293.24,4661590016,0.74,-0.07,-5.67,0.91,-0.36,1
1/18/2011,1293.22,1296.06,1290.16,1295.02,5284989952,0.14,0.73,2.65,0.9,1.18,-1
1/19/2011,1294.52,1294.6,1278.92,1281.92,4743710208,-1.01,0.38,9.07,-0.6,-1.32,-1
1/20/2011,1280.85,1283.35,1271.26,1280.26,4935320064,-0.13,-1.46,3.93,3.59,-1.82,-1
1/21/2011,1283.63,1291.21,1282.07,1283.35,4935320064,0.24,-0.77,2.67,-1.16,0.48,1
1/24/2011,1283.29,1291.93,1282.47,1290.84,3902469888,0.58,-0.55,-4.44,-0.29,0.81,1
1/25/2011,1288.17,1291.26,1281.07,1291.18,4595380224,0.03,1.04,-0.34,-2.64,-0.44,1
1/26/2011,1291.97,1299.74,1291.97,1296.63,4730979840,0.42,0.06,-5.4,3.31,0.87,1
1/27/2011,1297.51,1301.29,1294.41,1299.54,4309190144,0.22,0.74,-2.94,-1.46,-0.07,-1
1/28/2011,1299.63,1302.67,1275.1,1276.34,5618630144,-1.79,0.58,24.09,-1.48,-1.4,1
1/31/2011,1276.5,1287.17,1276.5,1286.12,4167160064,0.77,-2.48,-2.54,1.5,-0.31,1
2/1/2011,1289.14,1308.86,1289.14,1307.59,5164499968,1.67,0.49,-9.73,1.78,1.62,-1
2/2/2011,1305.91,1307.61,1302.62,1304.03,4098259968,-0.27,1.89,-1.87,1.45,0.71,1
2/3/2011,1302.77,1308.6,1294.83,1307.1,4370990080,0.24,-0.06,-3.53,1.43,-0.28,1
2/4/2011,1307.01,1311,1301.67,1310.87,3925949952,0.29,0.16,-4.55,3.11,0.24,1
2/7/2011,1311.85,1322.85,1311.85,1319.05,3902269952,0.62,0.56,2.2,-0.27,0.89,1
2/8/2011,1318.76,1324.87,1316.03,1324.57,3881530112,0.42,0.53,-2.89,2.2,0.67,-1
2/9/2011,1322.48,1324.54,1314.89,1320.88,3922240000,-0.28,0.47,0.38,-2.15,-0.64,1
2/10/2011,1318.13,1322.78,1311.74,1321.87,4184610048,0.07,-0.29,1.39,1.92,-0.53,1
2/11/2011,1318.66,1330.79,1316.08,1329.15,4219300096,0.55,0.05,-2.49,-1.62,0.71,1
2/14/2011,1328.73,1332.96,1326.9,1332.32,3567040000,0.24,0.68,1.66,-1.1,-0.05,-1
2/15/2011,1330.43,1330.43,1324.61,1328.01,3926860032,-0.32,0.28,2.63,0.28,-0.38,1
2/16/2011,1329.51,1337.61,1329.51,1336.32,1966450048,0.63,-0.46,2.14,0,0.8,1
2/17/2011,1334.37,1341.5,1331,1340.43,1966450048,0.31,0.76,-0.78,-1.38,0.03,1
2/18/2011,1340.38,1344.07,1338.12,1343.01,1162310016,0.19,0.21,-0.96,0.56,-0.07,-1
2/22/2011,1338.91,1338.91,1312.33,1315.44,1322780032,-2.05,0.08,26.6,-3.62,-0.3,-1
2/23/2011,1315.44,1317.91,1299.55,1307.4,1330339968,-0.61,-2.74,6.39,0.87,-1.22,-1
2/24/2011,1307.09,1310.91,1294.26,1306.1,1222899968,-0.1,-1.21,-3.66,-1.43,-0.06,1
2/25/2011,1307.34,1320.61,1307.34,1319.88,3836029952,1.06,0.55,-9.85,-0.58,1.37,1
2/28/2011,1321.61,1329.38,1320.55,1327.22,1252850048,0.56,1.58,-4.53,-0.29,-0.12,-1
3/1/2011,1328.64,1332.09,1306.14,1306.33,1180419968,-1.57,0.04,14.5,0,-0.97,1
3/2/2011,1305.47,1314.19,1302.58,1308.44,1025000000,0.16,-1.61,-1.48,1.47,-0.35,1
3/3/2011,1312.37,1332.28,1312.37,1330.97,4340469760,1.72,0.39,-10.14,3.18,1.52,-1
3/4/2011,1330.73,1331.08,1312.59,1321.15,4223739904,-0.74,1.84,2.47,-2.24,-0.24,-1
3/7/2011,1322.72,1327.68,1303.99,1310.13,3964730112,-0.83,-0.5,8.39,0.29,-0.28,1
3/8/2011,1311.05,1325.74,1306.86,1321.82,4531420160,0.89,-1.4,-4.07,1.14,0.02,1
3/9/2011,1319.92,1323.21,1312.27,1320.02,3709519872,-0.14,0.73,2.02,-1.98,-0.63,-1
3/10/2011,1315.72,1315.72,1294.21,1295.11,4723019776,-1.89,-0.51,7.76,-2.31,-1.55,1
3/11/2011,1293.43,1308.35,1291.99,1304.28,3740400128,0.71,-1.84,-7.85,0,-0.28,-1
3/14/2011,1301.19,1301.19,1286.37,1296.39,4050370048,-0.6,0.54,5.23,-1.18,-0.92,-1
3/15/2011,1288.46,1288.46,1261.12,1281.87,5201399808,-1.12,-0.54,15.1,-0.9,-1.38,-1
3/16/2011,1279.46,1280.91,1249.05,1256.88,5832999936,-1.95,-1.25,20.89,-3.31,-1.7,1
3/17/2011,1261.61,1278.88,1261.61,1273.72,4134949888,1.34,-1.89,-10.31,1.25,1.75,1
3/18/2011,1276.71,1288.88,1276.18,1279.21,4685499904,0.43,0.73,-7.32,0.92,0.39,1
3/21/2011,1281.65,1300.58,1281.65,1298.38,4223729920,1.5,0.29,-15.67,1.22,1.19,-1
3/22/2011,1298.29,1299.35,1292.7,1293.77,3576549888,-0.36,1.83,-1.94,0.3,-0.4,1
3/23/2011,1292.19,1300.51,1284.05,1297.54,3842350080,0.29,-0.31,-5.15,0.6,0.58,1
3/24/2011,1300.61,1311.34,1297.74,1309.66,4223739904,0.93,0.54,-6.1,1.49,1.47,1
3/25/2011,1311.8,1319.18,1310.15,1313.8,4223739904,0.32,1.41,-0.5,1.18,0.34,-1
3/28/2011,1315.45,1319.74,1310.19,1310.19,3215170048,-0.27,0.24,8.54,0.29,0.06,1
3/29/2011,1309.37,1319.45,1305.26,1319.44,3482579968,0.71,-0.45,-6.58,1.16,0.47,1
3/30/2011,1321.89,1331.74,1321.89,1328.26,3809570048,0.67,0.96,-2.48,-1.15,0.27,-1
3/31/2011,1327.44,1329.77,1325.03,1325.83,3566269952,-0.18,0.72,0.17,0,-0.66,1
4/1/2011,1329.48,1337.85,1328.89,1332.41,4223739904,0.5,0.15,-1.92,0,1.71,-1
4/4/2011,1333.56,1336.74,1329.1,1332.87,4223739904,0.03,0.31,0.57,-0.58,0.12,1
4/5/2011,1332.03,1338.21,1330.03,1332.63,3852280064,-0.02,-0.01,-1.43,1.75,-0.16,-1
4/6/2011,1335.94,1339.38,1331.09,1335.54,4223739904,0.22,0.07,-2.03,1.72,0.57,-1
4/7/2011,1334.82,1338.8,1326.56,1333.51,4005600000,-0.15,0.31,1.24,0.28,-0.56,-1
4/8/2011,1336.16,1339.46,1322.94,1328.17,3582810112,-0.4,-0.13,4.44,0.28,0.81,-1
4/11/2011,1329.01,1333.77,1321.06,1324.46,3478970112,-0.28,-0.56,-7.16,0,-0.04,-1
4/12/2011,1321.96,1321.96,1309.51,1314.16,4275490048,-0.78,-0.32,3.01,-1.96,-1.47,1
4/13/2011,1314.03,1321.35,1309.19,1314.41,3850860032,0.02,-0.96,-0.99,-0.86,0.77,1
4/14/2011,1311.13,1316.79,1302.42,1314.52,3872630016,0.01,0.61,-3.84,0.29,-0.78,1
4/15/2011,1314.54,1322.88,1313.68,1319.68,4223739904,0.39,-0.05,-5.84,-2.01,0.54,-1
4/18/2011,1313.35,1313.35,1294.7,1305.14,4223739904,-1.1,0.16,10.7,-1.17,-2.1,1
4/19/2011,1305.99,1312.7,1303.97,1312.62,3886299904,0.57,-1.06,-6.66,-0.3,0.46,1
4/20/2011,1319.12,1332.66,1319.12,1330.36,4236280064,1.35,0.35,-4.8,1.19,2.13,1
4/21/2011,1333.23,1337.49,1332.83,1337.38,3587239936,0.53,2.1,-2.52,0,-0.07,-1
4/25/2011,1337.14,1337.55,1331.47,1335.25,2142130048,-0.16,0.63,7.35,-1.18,0,1
4/26/2011,1336.75,1349.55,1336.75,1347.24,3908059904,0.9,0.2,-0.95,-1.19,0.85,1
4/27/2011,1348.43,1357.49,1344.25,1355.66,4051569920,0.62,0.77,-1.73,1.51,-0.02,1
4/28/2011,1353.86,1361.71,1353.6,1360.48,4036819968,0.36,0.78,-4.76,-1.78,0.03,1
4/29/2011,1360.14,1364.56,1358.69,1363.61,3479069952,0.23,0.09,0.89,-0.3,0,-1
5/2/2011,1365.21,1370.58,1358.59,1361.22,3846249984,-0.18,0.04,8.41,-0.3,0,-1
5/3/2011,1359.76,1360.84,1349.52,1356.62,4223739904,-0.34,-0.33,4.44,-0.91,0.21,-1
5/4/2011,1355.9,1355.9,1341.5,1347.32,4223739904,-0.69,-0.78,2.28,-1.23,-1.62,-1
5/5/2011,1344.16,1348,1329.17,1335.1,3846249984,-0.91,-0.47,6.56,-1.55,-1.07,-1
5/6/2011,1340.24,1354.36,1335.58,1340.2,4223739904,0.38,-0.48,1.1,-0.32,0.96,1
5/9/2011,1340.2,1349.44,1338.64,1346.29,4265250048,0.45,0.46,-6.74,-0.63,-0.57,1
5/10/2011,1348.34,1359.44,1348.34,1357.16,4223739904,0.81,0.55,-7.28,1.59,1.28,-1
5/11/2011,1354.51,1354.51,1336.36,1342.08,3846249984,-1.11,1.01,6.54,-0.94,-0.71,1
5/12/2011,1339.39,1351.05,1332.03,1348.65,3777210112,0.49,-0.93,-5.43,2.22,-0.52,-1
5/13/2011,1348.69,1350.47,1333.36,1337.77,3426660096,-0.81,0.63,6.49,-1.24,-0.32,-1
5/16/2011,1334.77,1343.33,1327.32,1329.47,3846249984,-0.62,-1.21,6.85,-1.25,-0.04,1
5/17/2011,1326.1,1330.42,1318.51,1328.98,4053969920,-0.04,-1.63,-3.78,-0.95,-1.06,1
5/18/2011,1328.54,1341.82,1326.59,1340.68,3922030080,0.88,0.03,-7.52,1.6,1.07,1
5/19/2011,1342.4,1346.82,1336.36,1343.6,3626109952,0.22,1.14,-4.37,0,0.55,-1
5/20/2011,1342,1342,1330.67,1333.27,4066020096,-0.77,0.3,12.31,-0.63,-0.13,-1
5/23/2011,1333.07,1333.07,1312.88,1317.37,3255579904,-1.19,-0.71,4.82,-0.63,-1.89,-1
5/24/2011,1317.7,1323.72,1313.87,1316.28,3846249984,-0.08,-1.58,-2.46,-0.32,0.39,1
5/25/2011,1316.36,1325.86,1311.8,1320.47,4109669888,0.32,-0.46,-4.21,0.32,0.2,1
5/26/2011,1320.64,1328.51,1314.41,1325.69,3259470080,0.4,0.55,-5.74,-2.24,0.19,1
5/27/2011,1325.69,1334.62,1325.69,1331.1,3124559872,0.41,0.78,-0.68,0,0.98,1
5/31/2011,1331.1,1345.2,1331.1,1345.2,4696240128,1.06,0.5,-3.32,-0.33,0.86,-1
6/1/2011,1345.2,1345.2,1313.71,1314.55,4241090048,-2.28,1.37,18.45,-2.62,-1.03,-1
6/2/2011,1314.55,1318.03,1305.61,1312.94,3762170112,-0.12,-2.33,-1.15,2.02,-1.36,-1
6/3/2011,1312.94,1312.94,1297.9,1300.16,3505029888,-0.97,0.15,-0.77,-0.99,0.12,-1
6/6/2011,1300.26,1300.26,1284.72,1286.17,3555980032,-1.08,-1.46,3.01,0,0.14,-1
6/7/2011,1286.31,1296.22,1284.74,1284.94,3846249984,-0.1,-1.11,-2.27,0.33,0.03,-1
6/8/2011,1284.63,1287.04,1277.42,1279.56,3970810112,-0.42,-0.04,3.98,-1.66,-0.95,1
6/9/2011,1279.63,1294.54,1279.63,1289,3332509952,0.74,-0.97,-5.43,1.35,0.82,-1
6/10/2011,1288.6,1288.6,1268.28,1270.98,3846249984,-1.4,0.35,6.13,-1,-1.55,1
6/13/2011,1271.31,1277.04,1265.64,1271.83,4132519936,0.07,-1.53,3.98,0.67,0.13,1
6/14/2011,1272.22,1292.5,1272.22,1287.87,3500280064,1.26,-0.15,-6.88,3.68,0.51,-1
6/15/2011,1287.87,1287.87,1261.9,1265.42,4070500096,-1.74,1.48,16.76,-4.19,-1.04,1
6/16/2011,1265.53,1274.11,1258.07,1267.64,3846249984,0.18,-1.76,6.61,-2.02,-0.76,1
6/17/2011,1268.58,1279.82,1267.4,1271.5,4916460032,0.3,-0.29,-3.87,1.03,0.28,1
6/20/2011,1271.5,1280.42,1267.56,1278.36,3464659968,0.54,-0.28,-8.51,0.68,-0.38,1
6/21/2011,1278.4,1297.62,1278.4,1295.52,4056150016,1.34,0.5,-5.65,0.68,1.44,-1
6/22/2011,1295.48,1298.61,1286.79,1287.14,3718419968,-0.65,2.19,-1.8,0.34,-0.04,-1
6/23/2011,1286.6,1286.6,1262.87,1283.5,4983450112,-0.28,-0.67,4.16,-2.68,-1.71,-1
6/24/2011,1283.04,1283.93,1267.24,1268.45,3665339904,-1.17,0.66,9.38,-1.37,0.41,1
6/27/2011,1268.44,1284.91,1267.53,1280.1,3479069952,0.92,-1.26,-2.56,2.09,0.43,1
6/28/2011,1280.21,1296.8,1280.21,1296.67,3681499904,1.29,1.33,-6.76,4.1,0.78,1
6/29/2011,1296.85,1309.21,1296.85,1307.41,4347539968,0.83,1.53,-9.91,1.97,1.55,1
6/30/2011,1307.64,1321.97,1307.64,1320.64,4200499968,1.01,0.41,-4.34,1.61,1.53,1
7/1/2011,1320.64,1341.01,1318.18,1339.67,3796930048,1.44,1.21,-3.93,1.27,0.74,-1
7/5/2011,1339.59,1340.89,1334.3,1337.88,3722319872,-0.13,1.53,1.2,-1.88,0.11,1
7/6/2011,1337.56,1340.94,1330.92,1339.22,3564189952,0.1,0.35,1.74,-1.27,-0.35,1
7/7/2011,1339.62,1356.48,1339.62,1353.22,4069530112,1.05,0.29,-2.39,1.61,0.86,-1
7/8/2011,1352.39,1352.39,1333.71,1343.8,3594360064,-0.7,1.36,0,-4.13,-1.06,-1
7/11/2011,1343.31,1343.31,1316.42,1319.49,3879130112,-1.81,-0.45,15.3,-3.31,-1.02,-1
7/12/2011,1319.61,1327.17,1313.33,1313.64,4227889920,-0.44,-2,8.05,-0.34,-1.02,1
7/13/2011,1314.45,1331.48,1314.45,1317.72,4060080128,0.31,-0.74,0.2,-0.69,0.64,-1
7/14/2011,1317.74,1326.88,1306.51,1308.87,4358569984,-0.67,0.54,4.47,1.73,-1.01,1
7/15/2011,1308.87,1317.7,1307.52,1316.14,4242759936,0.56,-1.22,-6.11,-1.02,-0.06,-1
7/18/2011,1315.94,1315.94,1295.92,1305.44,4118159872,-0.81,0.98,7.27,0,-1.56,1
7/19/2011,1307.07,1328.14,1307.07,1326.73,4304600064,1.63,-0.89,-8.31,-0.69,0.65,-1
7/20/2011,1328.66,1330.43,1323.65,1325.84,3767419904,-0.07,2.22,-0.62,1.38,1.1,1
7/21/2011,1325.65,1347,1325.65,1343.8,4837429760,1.35,-0.43,-8.01,2.73,0.79,1
7/22/2011,1343.8,1346.1,1336.95,1345.02,3522830080,0.09,0.72,-0.23,-1.66,0.59,-1
7/25/2011,1344.32,1344.32,1331.09,1337.43,3536890112,-0.56,0.86,10.45,1.35,-0.16,-1
7/26/2011,1337.39,1338.51,1329.59,1331.94,4007049984,-0.41,-0.56,4.55,-1.67,0.07,-1
7/27/2011,1331.91,1331.91,1303.49,1304.89,3479040000,-2.03,-0.1,13.59,1.02,-1.23,-1
7/28/2011,1304.84,1316.32,1299.16,1300.67,4951799808,-0.32,-2.65,3.31,-1.01,0.28,-1
7/29/2011,1300.12,1304.16,1282.86,1292.28,5061190144,-0.65,0.05,6.36,-4.75,-0.99,-1
8/1/2011,1292.59,1307.38,1274.73,1286.94,4967390208,-0.41,-0.36,-6.3,-2.49,-0.7,-1
8/2/2011,1286.56,1286.56,1254.03,1254.05,5206289920,-2.56,-0.43,4.78,-4.38,-0.97,1
8/3/2011,1254.25,1261.2,1234.56,1260.34,6446940160,0.5,-2.75,-5.69,-0.76,-2.34,-1
8/4/2011,1260.23,1260.23,1199.54,1200.07,4266530048,-4.78,0.89,35.41,-5.38,-3.43,-1
8/5/2011,1200.28,1218.11,1168.09,1199.38,5454589952,-0.06,-5.08,1.07,4.07,-2.71,-1
8/8/2011,1198.48,1198.48,1119.28,1119.46,2615150080,-6.66,-0.94,50,-8.59,-3.39,1
8/9/2011,1120.23,1172.88,1101.54,1172.53,2366660096,4.74,-6.9,-26.96,-6.84,1.89,-1
8/10/2011,1171.77,1171.77,1118.01,1120.76,5018070016,-4.42,5.29,22.62,-1.83,-3.05,1
8/11/2011,1121.3,1186.29,1121.3,1172.64,3685050112,4.63,-4.09,-9.28,9.35,3.11,1
8/12/2011,1172.87,1189.04,1170.74,1178.81,5640379904,0.53,4.69,-6.77,-4.27,3.04,1
8/15/2011,1178.86,1204.49,1178.86,1204.49,4272849920,2.18,0.61,-12.35,2.23,0.58,-1
8/16/2011,1204.22,1204.22,1180.53,1192.76,5071600128,-0.97,1.88,3.07,-3.49,0.13,1
8/17/2011,1192.89,1208.47,1184.36,1193.89,4388340224,0.09,-1.24,-3.87,-2.26,-0.49,-1
8/18/2011,1189.62,1189.62,1131.03,1140.65,3234810112,-4.46,-0.47,35.12,-3.7,-4.49,-1
8/19/2011,1140.47,1154.54,1122.05,1123.53,5167560192,-1.5,-5.22,0.89,-0.48,-1.01,1
8/22/2011,1123.55,1145.49,1121.09,1123.82,5436259840,0.03,-1.62,-1.42,0.97,1.08,1
8/23/2011,1124.36,1162.35,1124.36,1162.35,5013170176,3.43,0.15,-14.54,2.39,0.67,1
8/24/2011,1162.16,1178.56,1156.3,1177.6,5315310080,1.31,4.29,-1.02,5.61,1.49,-1
8/25/2011,1176.69,1190.68,1155.47,1159.27,5748420096,-1.56,0.88,10.75,-1.77,-1.44,1
8/26/2011,1158.85,1181.23,1135.91,1176.8,5035319808,1.51,-1.95,-10.49,-1.35,-0.02,1
8/29/2011,1177.91,1210.28,1177.91,1210.08,4228069888,2.83,2.49,-9.3,3.65,0,1
8/30/2011,1209.76,1220.1,1195.77,1212.92,4572570112,0.23,3.32,1.89,-3.96,2.71,1
8/31/2011,1213,1230.71,1209.35,1218.89,5267840000,0.49,0.55,-3.86,1.83,2.39,-1
9/1/2011,1219.12,1229.29,1203.85,1204.42,4780409856,-1.19,0.13,0.63,-3.15,0.45,-1
9/2/2011,1203.9,1203.9,1170.56,1173.97,4401739776,-2.53,-1.3,6.6,-6.98,-2.34,-1
9/6/2011,1173.97,1173.97,1140.13,1165.24,5103980032,-0.74,-2.58,9.08,-1,1.06,1
9/7/2011,1165.85,1198.62,1165.85,1198.62,4441039872,2.86,-0.26,-9.78,3.03,3.14,-1
9/8/2011,1197.98,1204.4,1183.34,1185.9,4465169920,-1.06,3.04,2.82,-2.45,0.41,-1
9/9/2011,1185.37,1185.37,1148.37,1154.23,4586370048,-2.67,-0.78,12.24,-4.02,-2.35,1
9/12/2011,1153.5,1162.52,1136.07,1162.27,5168549888,0.7,-2.42,0.18,1.05,-1.63,1
9/13/2011,1162.59,1176.41,1157.44,1172.87,4681370112,0.91,1.1,-4.35,3.11,0.87,1
9/14/2011,1173.32,1202.38,1162.73,1188.68,4986740224,1.35,1.49,-6.26,1.01,1.02,1
9/15/2011,1189.44,1209.11,1189.44,1209.11,4479730176,1.72,1.6,-7.6,3.98,2.11,1
9/16/2011,1209.21,1220.06,1204.46,1216.01,5248889856,0.57,1.34,-3.1,-0.48,0.58,-1
9/19/2011,1214.99,1214.99,1188.36,1204.09,4254190080,-0.98,0.58,5.65,-6.73,-2.03,-1
9/20/2011,1204.5,1220.39,1201.29,1202.09,4315610112,-0.17,-0.36,0.4,0.52,1.98,-1
9/21/2011,1203.63,1206.3,1166.21,1166.76,4728549888,-2.94,-0.86,13.57,-3.59,-1.4,-1
9/22/2011,1164.55,1164.55,1114.22,1129.56,6703139840,-3.19,-2.01,10.8,-8.51,-4.67,1
9/23/2011,1128.82,1141.72,1121.36,1136.43,5639929856,0.61,-3.25,-0.24,5.23,0.5,1
9/26/2011,1136.91,1164.19,1131.07,1162.95,4762829824,2.33,1.12,-5.41,4.97,0.45,1
9/27/2011,1163.32,1195.86,1163.32,1175.38,5548129792,1.07,1.35,-3.36,6.32,4.02,-1
9/28/2011,1175.39,1184.71,1150.4,1151.06,4787919872,-2.07,1.2,8.94,-0.99,-1.45,1
9/29/2011,1151.74,1175.87,1139.93,1160.4,5285740032,0.81,-2.17,-5.45,-2,-0.4,-1
9/30/2011,1159.93,1159.93,1131.34,1131.42,4416790016,-2.5,-0.43,10.61,-2.04,-1.31,-1
10/3/2011,1131.21,1138.99,1098.92,1099.23,5670340096,-2.85,-2.63,5.8,-7.29,-1.03,1
10/4/2011,1097.42,1125.12,1074.77,1123.95,3714670080,2.25,-3.29,-10.19,0,-2.58,1
10/5/2011,1124.03,1146.07,1115.68,1144.03,2510619904,1.79,2.95,-7.37,6.74,3.19,1
10/6/2011,1144.11,1165.55,1134.95,1164.97,5098330112,1.83,2.32,-4.07,4.74,3.71,-1
10/7/2011,1165.03,1171.4,1150.26,1155.46,5580380160,-0.82,1.88,-0.19,4.02,0.23,1
10/10/2011,1158.15,1194.91,1158.15,1194.89,4446799872,3.41,-1.1,-8.78,0.48,1.8,1
10/11/2011,1194.6,1199.24,1187.3,1195.54,4424500224,0.05,3.5,-0.48,3.85,-0.06,1
10/12/2011,1196.19,1220.25,1196.19,1207.25,5355360256,0.98,0.66,-4.87,3.24,0.85,-1
10/13/2011,1206.96,1207.46,1190.58,1203.66,4436270080,-0.3,0.84,-1.79,-2.69,-0.71,1
10/14/2011,1205.65,1224.61,1205.65,1224.58,4116689920,1.74,0.6,-8.01,2.76,1.17,-1
10/17/2011,1224.47,1224.47,1198.55,1200.86,4300700160,-1.94,1.82,18.24,-3.59,-0.54,1
10/18/2011,1200.75,1233.1,1191.48,1225.38,4840169984,2.04,-1.98,-5.48,0,-0.48,-1
10/19/2011,1223.46,1229.64,1206.31,1209.88,4846389760,-1.26,1.63,9.13,0.47,0.74,1
10/20/2011,1209.92,1219.53,1197.34,1215.39,4870289920,0.46,-2.01,0.99,0.93,-1.21,1
10/21/2011,1215.39,1239.03,1215.39,1238.25,4980769792,1.88,-0.21,-9.95,0.92,1.93,1
10/24/2011,1238.72,1256.55,1238.72,1254.19,4309380096,1.29,1.49,-6.58,1.36,1.08,-1
10/25/2011,1254.19,1254.19,1226.79,1229.05,4473970176,-2,2.35,10.12,-4.48,-0.41,1
10/26/2011,1229.17,1246.28,1221.06,1242,4873529856,1.05,-2.26,-7.32,3.29,0.5,1
10/27/2011,1243.97,1292.66,1243.97,1284.59,6367609856,3.43,0.46,-14.74,8.64,2.89,1
10/28/2011,1284.39,1287.08,1277.01,1285.09,4536690176,0.04,3.32,-3.65,-3.35,-0.2,-1
10/31/2011,1284.96,1284.96,1253.16,1253.3,4310210048,-2.47,-0.05,22.14,-6.06,-2.77,-1
11/1/2011,1251,1251,1215.42,1218.28,5645539840,-2.79,-1.93,16.05,-7.83,-2.21,1
11/2/2011,1219.62,1242.48,1219.62,1237.9,4110530048,1.61,-2.89,-5.84,0.5,1.15,1
11/3/2011,1238.25,1263.21,1234.81,1261.15,4849140224,1.88,1.27,-6.84,2.99,1.12,-1
11/4/2011,1260.82,1260.82,1238.92,1253.23,3830650112,-0.63,2.2,-1.11,-0.97,-0.33,1
11/7/2011,1253.21,1261.7,1240.75,1261.12,3429740032,0.63,-0.44,-1.03,-2.93,-0.3,1
11/8/2011,1261.12,1277.55,1254.99,1275.92,3908489984,1.17,0.34,-7.94,4.02,1.03,-1
11/9/2011,1275.18,1275.18,1226.64,1229.1,4659740160,-3.67,1.2,31.59,-5.31,-1.92,1
11/10/2011,1229.59,1246.22,1227.7,1239.7,4002759936,0.86,-3.88,-9.26,5.1,-0.29,1
